smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
CC(=O)c1ccc(N(C(=O)C(=O)N[C@H](C)CCc2ccccc2)C(=S)Nc2cc(Cn3nnc4ccccc4c3=O)c([N+](=O)[O-])cc2C(=O)O)c(-c2ccncc2)c1,83.0,,,crossover,[3],55.0,121.0,-1.027330477594257
CCCCOc1ccc(CN(C(=O)c2ccc(Cn3nnc4ccccc4c3=O)cc2)c2nc(N=[N+]=[N-])ns2)c(OC(=O)N(C)C(=O)Nc2cc(F)cc(OC)c2)c1,60.0,,,crossover,[3],53.0,122.0,0.5483048487511719
CC(=O)c1ccc(NC(=O)c2nc3c([N+](=O)[O-])cc(Cl)cc3c(=O)n2[C@H](C)CCc2ccccc2)cc1NC(=S)NC(=O)C1CCCCC1,53.0,,,crossover,[3],82.0,123.0,0.4350854096434577
COc1cccc(-n2c(C)cn3c4c(=O)n(Cc5ccc(C(=O)N(C)C(=O)c6ccccc6NC(=S)NC(=O)C6CCCCC6)c(C)c5)c(=O)n(C)c4nc23)c1,82.0,,,crossover,[3],74.0,124.0,-0.45578262911127093
CC(=O)c1ccc(NC(=O)c2nc3c([N+](=O)[O-])cc(N4CC[C@@H](CF)C4)cc3c(=O)n2[C@H](C)CCc2ccccc2)cc1,52.0,,,crossover,[3],50.0,125.0,-0.557149256698527
CCCCOc1cccc(OC(=O)N(Cc2ccccc2)C(=O)c2ccc(Cn3nnc4ccccc4c3=O)cc2NC(=S)NC(=O)C2CCCCC2)c1,66.0,,,crossover,"[3, 4]",82.0,126.0,1.2597984881867836
[N-]=[N+]=Nc1nsc(N(C(=O)c2ccccc2)C(=O)c2ccc(Cn3nnc4ccccc4c3=O)cc2)n1,51.0,,,crossover,[3],53.0,127.0,-0.4787412354190316
CCCCOc1c(C(=O)N(Cc2ccccc2)c2nc(Cl)ns2)c(OC(=O)N(C(=S)N(C(=O)OCC(F)(F)C(F)F)C(=O)C2CCCCC2)c2ccccc2C(=O)N(C)C)cc(Cn2nnc3ccccc3c2=O)c1C(C)C,81.0,,,crossover,"[3, 4]",51.0,128.0,1.2217285413295156
COc1cccc(-n2c(C)cn3c4c(=O)n(Cc5cc(C)c(-c6ccc7c(c6)C=CCC7)cc5Cl)c(=O)n(C)c4nc23)c1,63.0,,,crossover,[3],75.0,129.0,0.4852083664409176
CCCCOc1cccc(OC(=O)N(C)C(=O)Nc2cc(F)cc(OC)c2)c1,54.0,,,crossover,"[3, 4]",60.0,130.0,0.8936318558821977
CCCCOc1cccc(OC(=O)N(C)C(=O)C2CCC(Cn3c(=O)c4c(nc5n(-c6cccc(OC)c6)c(C)cn45)n(C)c3=O)C(NC(=O)Cc3nn(C)c(=O)c4ccccc34)C2(C)NC(=S)NC(=O)C2CCCCC2)c1,88.0,,,crossover,[3],74.0,131.0,-3.334701468189123
CCCCOc1cccc(OC(=O)N(C)C(=O)NC2CC(F)(Cn3nnc4ccccc4c3=O)CCC2C(=O)N(C)Cc2ccccc2)c1,84.0,,,crossover,[3],60.0,132.0,-1.5338067114339522
CC(=O)c1ccc(NC(=O)c2nc3c([N+](=O)[O-])cc(N4CC[C@@H](CF)C4)cc3c(=O)n2[C@H](C)CCc2ccccc2)cc1,70.0,,,crossover,[3],50.0,133.0,-0.557149256698527
