compound_id,smiles,generation,chromosome,fitness,parent1_id,parent2_id
4,C=CCSc1ccccc1C(=O)[O-],"[0, 1, 2, 3, 4, 5]","[ 1.72009021e-01 -1.15347362e+00 -6.54946268e-01  1.07181072e+00
  1.54042587e-01  4.38078552e-01 -3.23193282e-01  1.38758576e+00
 -1.44688755e-01 -2.03227830e+00 -2.40433311e+00  6.81101620e-01
 -9.19398487e-01 -5.53021491e-01  2.43160367e-01  6.93859279e-01
 -2.90254802e-01 -6.57882571e-01  8.88902009e-01 -1.13241184e+00
 -8.37255597e-01 -1.10411620e+00 -3.34155619e-01 -3.26598912e-01
  1.60384744e-01 -4.21065032e-01  6.58392906e-01 -4.56564128e-01
  4.30169463e-01  7.36803412e-01  1.88152745e-01  1.79530099e-01
  1.22939599e+00  8.97794604e-01  1.17711735e+00  5.43868303e-01
  6.31252050e-01 -1.90737152e+00 -2.71437573e+00 -4.80231017e-01
  5.94432414e-01 -3.43033016e-01 -5.71542740e-01 -5.29153764e-01
 -6.17357135e-01 -5.88923752e-01 -1.07023716e-01 -1.96689057e+00
 -1.75607800e+00 -1.27423525e+00 -6.31387472e-01  2.00058222e-01
 -2.53195620e+00 -1.46485567e-02  1.72082841e+00  8.28787684e-04
  6.79311514e-01 -4.42131937e-01 -1.14844322e+00  3.95465583e-01
 -1.85334051e+00  3.29647183e-01  1.02557206e+00  3.07269037e-01
  1.99307251e+00 -7.26905093e-02 -1.83723807e-01 -1.14246511e+00
  1.21033823e+00  4.94943231e-01  1.01060130e-01 -6.82977438e-02
  9.70215559e-01 -4.32857573e-02  4.43206936e-01  1.53489664e-01
 -6.48035407e-02 -2.11006887e-02  2.03938246e-01 -4.75974262e-01
  7.03495562e-01 -2.29718179e-01  2.89432913e-01  2.52078474e-02
 -1.70754814e+00  7.33491778e-02  2.87797153e-02 -1.78823471e-01
  9.13438201e-03 -1.46091551e-01 -6.99395418e-01  1.24499500e-02
  1.04489148e-01 -2.25385770e-01  1.01362467e+00  2.68073767e-01
 -2.28582412e-01  5.50670981e-01  2.22189710e-01  1.13947883e-01
  6.57559335e-02 -7.68095180e-02  4.53986526e-02 -1.81936175e-01
 -8.44615251e-02  1.81657240e-01  7.37626851e-01  7.88136959e-01
 -7.66804516e-02 -2.00898275e-02 -8.17456722e-01  5.59899434e-02
  2.88232446e-01  1.65720418e-01  8.16307962e-02  1.07844114e-01
  4.09592301e-01  9.22569394e-01  6.13132119e-03  9.14362609e-01
  2.21397734e+00  1.59996241e-01 -1.77324936e-01 -4.17539179e-01
 -6.01457506e-02  2.20205396e-01  1.46789908e+00  3.06382418e-01]",-0.31376850858132493,,
52,CCC(CNC(=O)NC=O)NC(=O)CN1C=CC=CC1,"[0, 1, 2]","[-1.31875789e+00 -2.45256335e-01 -7.20398366e-01 -2.15049481e+00
  1.74367085e-01 -3.76158983e-01 -2.93094099e-01  1.85804629e+00
  2.19022021e-01 -6.00619256e-01 -4.44877744e-02  1.34190059e+00
  3.89282644e-01  1.26231503e+00  1.07062399e+00  5.53743482e-01
 -2.24491850e-01 -9.13009524e-01  2.08853781e-01 -3.38600516e-01
  7.29168653e-01 -7.22541988e-01  1.71167672e-01  1.36298859e+00
 -2.89525151e-01 -1.03104448e+00 -2.20764831e-01 -3.89061481e-01
 -1.27367127e+00  6.59494591e+00 -1.40235865e+00  2.14509130e+00
 -4.54207659e-01 -1.47264361e-01  9.97038126e-01 -9.28416371e-01
 -9.46056068e-01 -1.59556437e+00 -9.48722541e-01  2.66339779e-02
  1.37965727e+00  1.36385775e+00  1.35037795e-01  1.18481457e+00
 -2.63994217e+00 -3.16360688e+00 -9.02452469e-01 -6.90464675e-02
 -3.34967315e-01  5.91069937e-01  9.17845917e+00  5.60086705e-02
  1.33762264e+00 -1.75686143e-02  1.54410708e+00  8.18592310e-03
 -1.20811915e+00 -2.37721682e+00  6.07163548e-01 -2.80862451e-01
 -1.25773597e+00 -5.65055199e-02  2.87462473e-01 -4.87912416e-01
 -9.70271289e-01 -1.07953906e-01  2.77200416e-02  6.72591031e-01
  2.82112658e-02  7.38239646e-01  4.74102423e-02  3.95245478e-03
 -1.31791979e-01  1.17105171e-01  2.50448585e-02 -8.32456052e-02
  3.20371836e-02  1.81762815e-01  1.58846408e-01  9.54429284e-02
  1.50369883e+00 -1.51009560e-01  2.28875637e-01  6.20439500e-02
  3.24236393e-01 -4.77623045e-02 -6.83871627e-01 -2.90429015e-02
 -7.85077363e-03 -1.79324374e-01  6.41227603e-01 -9.21303928e-02
 -7.88182169e-02 -3.63792107e-02  4.41275746e-01 -1.98844180e-01
 -2.60520726e-03  2.49646828e-01 -3.11950505e-01  1.33334279e-01
 -5.97045481e-01  4.19972166e-02  1.90143585e-02 -5.87387457e-02
 -4.03331220e-03  9.88490433e-02  6.59880638e-01 -7.56092012e-01
  5.90437353e-02  3.07769328e-03 -5.91330826e-02 -8.70702863e-02
 -1.08783448e+00  2.48705298e-02 -5.67028448e-02 -4.64571208e-01
 -2.04982966e-01 -2.72208899e-01  1.95294917e-02 -2.42214650e-01
  3.00567389e-01  6.37745904e-03  1.65697485e-02  1.19865745e-01
  2.84655578e-03  6.37288988e-02  2.30590597e-01  1.79471970e-02]",-2.5660569661292585,31.0,
35,CCC(C)N(CC)C(=O)CC([NH3+])c1ccccc1,"[0, 1, 2, 3, 4, 5]","[-9.79582965e-01  2.72248685e-01 -1.17973542e+00 -5.17835021e-01
 -2.18160063e-01 -6.64386824e-02  5.23271918e-01 -1.06975675e-01
 -2.81769812e-01  3.66669148e-01  1.52011466e+00  1.49290717e+00
 -9.31011856e-01  1.14728153e-01 -1.19074917e+00 -7.36310124e-01
  4.30441856e-01  2.15143025e-01  6.99613810e-01  1.04622185e+00
 -7.06259012e-02 -2.09935498e+00  3.64986539e-01 -1.04364431e+00
  3.16480696e-02 -4.23674583e-02 -5.87143779e-01 -2.26325005e-01
  7.37920225e-01 -1.87035024e-01 -1.04104257e+00  2.19372725e+00
 -1.82548761e-01 -9.01806056e-02  1.55345559e+00 -6.68365896e-01
  7.17853904e-01  2.63240159e-01 -7.18156517e-01 -9.65806544e-01
 -1.24919601e-02 -8.51008773e-01  8.50837409e-01  2.03771400e+00
 -9.84572172e-01  5.94150960e-01  6.69782639e-01 -1.37212217e+00
  1.41749740e-01 -8.04220676e-01  8.06728423e-01 -5.24004459e-01
  1.29580843e+00  4.30894613e-01  1.04218924e+00 -8.27632546e-02
 -2.87762940e-01 -4.75704372e-01  7.04270244e-01  3.16119045e-01
  1.50125432e+00  9.72633123e-01  9.14480329e-01  5.28639197e-01
  1.16017483e-01 -1.89293027e-02  1.03308335e-02  2.39620015e-01
  3.15366313e-03  1.01863101e-01 -5.77425137e-02  3.72999683e-02
 -1.91254169e-03  2.53398567e-02 -5.11525869e-02 -1.22244298e-01
 -2.53921021e-02 -3.20589729e-03 -1.03480510e-01 -7.66980797e-02
  1.07708144e+00  1.06678255e-01 -1.19597986e-01 -6.00040182e-02
  1.44547820e-01 -1.43305212e-02 -2.18922287e-01  1.19208619e-02
 -3.73229161e-02 -1.42643973e-03 -5.14765531e-02 -8.98276269e-03
 -6.48284853e-02  5.75748682e-02 -2.09536463e-01 -5.31760752e-02
  8.97461325e-02  3.62984613e-02  1.24225676e-01  9.24395025e-03
  2.36563921e-01 -5.05978391e-02 -3.20450962e-03  5.04536331e-02
 -4.48543951e-02  5.81079461e-02  2.27399915e-03 -2.49028057e-01
  1.52663291e-02  5.04204445e-03 -2.24681944e-02  3.58397514e-03
 -6.90874010e-02  9.04645696e-02  2.61879712e-02 -6.43306673e-02
 -3.16139013e-02 -1.60389870e-01  4.65469770e-02 -1.09867305e-01
 -1.98723227e-02  1.10295460e-01 -2.01017037e-03 -2.03517526e-02
  5.19432947e-02  2.10517794e-02  1.39903635e-01 -3.54893208e-02]",-0.6367779976679737,,
45,Cc1ccc(CN(C)C2CC[NH+](CCc3ccccn3)CC2)s1,"[0, 1, 2, 3, 4]","[-1.3114789e+00  4.7852314e-01 -5.2481556e-01 -7.1066552e-01
 -1.9637887e-01  2.8629541e+00  1.0293241e+00  2.6320577e-02
  3.8700029e-01  1.1660228e+00  1.5480673e+00 -3.3476806e-01
 -3.5000414e-01 -5.8046901e-01  1.5263953e+00 -3.9508706e-01
 -6.5721601e-02  9.7163635e-01  6.9861341e-01  9.6858215e-01
 -2.9789026e+00 -9.0630686e-01 -8.3668232e-02  8.0792749e-01
 -8.8609636e-01  4.7209528e-01 -3.5420115e+00  1.5439175e+00
  1.5153998e-01 -2.9361635e-01 -7.2041535e-01 -1.9744028e+00
 -6.6366124e-01  3.8534147e-01  4.1349947e-01 -5.5021262e-01
 -2.0925891e-01 -4.9958434e+00 -6.8279576e-01  2.2920144e-01
 -6.6042566e+00 -1.1119678e+00 -1.2278065e-01 -1.6737163e+00
  9.8421350e-02  1.5187758e-01 -1.1345263e+00  6.1510086e+00
 -9.2973095e-01  7.6969421e-01 -7.0168561e-01 -1.4229379e+00
 -7.1493185e-01  9.7034049e-01 -4.4445044e-01 -4.9012589e-01
 -4.4213881e+00 -5.3279346e-01  3.6902073e-01  3.1947643e-01
  2.7992535e-01  1.4045801e+00  1.1977706e+00  2.4500032e-01
 -7.7846587e-01 -5.2948274e-02  8.0623627e-03 -2.6638994e-01
 -4.7059911e-01 -1.5021620e+00 -1.4601693e-01  2.0414166e-01
  1.7175978e-01  1.2018052e-01  5.3438580e-01 -2.4744548e-01
  4.1865876e-01 -1.8080270e-01  8.7981677e-01  7.6104039e-01
  1.8930912e+00 -2.7262419e-03 -3.0096188e-01  1.1313060e-01
 -3.6097640e-01  2.1631463e-01 -7.4580634e-01  2.9044309e-01
  1.6514465e-02 -4.9197376e-03  2.0740318e-01 -7.6680586e-02
 -4.0831956e-01  3.0617186e-01  3.8895673e-01 -5.0947201e-01
  5.2523750e-01  1.4934547e-01 -2.0784953e-01  2.2132310e-01
 -6.4954317e-01  2.9366646e-02  4.3004479e-02  2.5308841e-01
  5.4968592e-02  5.8959317e-01  1.6134951e-01 -7.2272018e-02
  2.9788530e-01 -1.0885969e-01  3.4604782e-01  2.1337415e-01
  1.5309348e+00 -1.2805035e+00 -7.7348575e-02  7.9782164e-01
 -9.2882335e-02  5.8834624e-01 -2.3805133e-01 -5.5463153e-01
  7.7765897e-02 -2.0491932e-01  1.0999173e-01 -2.6009059e-01
  1.4884323e-02  4.6154934e-01  9.2859745e-01 -1.7356843e-02]",-0.6533938543984663,,
42,COC(=O)C1CC(=NNS(=O)(=O)c2ccc(C)cc2)CS1,"[0, 1, 2, 3, 4, 5]","[-0.27048963 -0.41505277  0.0506959   1.9550908   0.08296267 -1.1107018
 -0.7452312  -0.59754443  1.8209326   0.9996714  -1.5233603  -0.17189567
 -1.4550326  -0.01993859 -0.37203258 -2.1566045  -0.40100476  0.8682723
 -0.7292761  -0.618412   -0.5961799   0.62282693  0.0692367  -1.8224893
  0.03025877 -0.46108717 -0.34779593  0.9385363   1.7384305  -0.6423074
  2.2994413   0.840171    0.41225854 -0.29316133  0.87163574  1.3295289
  0.51191586 -1.1861123   0.16327384 -0.33003867  0.47605613 -0.15804413
  1.357929   -0.25212342  1.0199162   0.04011944  1.5052491   0.44901088
 -0.5581915  -0.6293926  -1.7147685  -0.20738722 -1.4611034  -0.15073717
  0.37292373 -0.32480666  0.27960575  1.0028085   0.2709173  -0.10201724
 -0.68337476  0.4019174  -0.11053264  0.71688485  1.3960966   0.14369088
 -0.10317377 -0.20631324  0.024317   -1.3815248  -0.18825758 -0.10996993
  0.02509524 -0.2163589  -0.99904984  0.02254461 -0.19738442  0.0658006
 -0.28790888 -0.06961644  1.1577225   0.16923092 -0.01351723 -0.11492664
 -0.24932824  0.04110785  0.06610398 -0.08615652  0.27216166 -0.01620506
  0.8874531  -0.36604273 -0.34123266  0.07884198 -1.5133255  -0.00439675
 -0.43557596 -0.2654907   0.6646024  -0.14274281  1.2673811  -0.10669109
  0.19643593 -0.21346587 -0.09468398  0.8340298  -0.6377816  -0.72900176
  0.12196198 -0.00436999  0.34002292  0.04885546 -0.33275056  0.13416737
  0.23012115 -0.6268156  -0.00336581 -0.4784072  -0.31810755 -0.33688775
 -1.9221444   0.13459991  0.04551437  0.08539274 -0.01756508 -0.07823116
  0.5208849  -0.01854346]",-0.877156631582195,,
46,CCCN1CCOC(c2nc(CC)cc(NN)n2)C1,"[0, 1, 2, 3, 4, 5]","[ 0.24870512  0.22009313 -2.2236664   0.3530002   0.1644265   2.2355053
  1.1134872  -0.32142055  0.01466414  0.37049255  0.46196038 -0.56152743
 -0.5308788   0.35883078 -0.20565975  0.34838456  0.12352085  0.24572062
 -1.8052758   0.34084064  0.48152348 -1.0734131   0.25668174 -1.9126182
  0.1551162  -2.2834837  -2.0981598   1.2497549   0.25636417 -0.3931301
  0.8931847  -1.1689589   0.50092363  0.2652992   0.8710772  -1.0843058
 -1.1920415   0.7626457   0.32143778 -0.79153097  0.43179616  0.3688527
  0.10813838 -1.4380057   0.0546996  -1.1295601   0.69326776 -2.2017856
 -0.61471814 -1.4936222   0.53371596 -1.2895722  -1.0926493  -0.9475677
 -0.51167566  0.63988507 -3.2151244  -1.7956202  -0.80537015 -0.51844203
 -0.40361005  1.0977736  -0.07887816  0.6012082  -1.0601466   0.09911412
 -0.03094168 -1.4481976   0.09666741 -0.24786098  0.17312871 -0.24152634
 -0.9971718   0.05554924 -0.67357326 -0.16200343 -0.5226847  -0.48091763
 -0.02653587 -0.26004815  1.2230003   0.12181685 -0.22010186  0.1270244
 -1.6779025   0.7109301   1.5812076   0.21069513 -0.52108437 -0.5920962
  1.8393866   0.25319523 -0.09439752 -0.128297   -0.1655549   0.3196892
  0.14538206  0.27250218  0.40760767  0.03259449 -0.1128253  -0.47223955
 -0.07554587  0.44124055 -0.09403007  0.38360468  2.0077295  -1.6402124
  0.10833061 -0.3717131   0.1428484  -0.01301318  0.38614082 -0.34318572
  0.25784335 -0.29387698 -0.09121117 -0.27284035 -0.6783732  -0.12432544
 -1.2293187  -0.16849943 -0.02178465 -0.08371285  0.31131393  1.3997593
  0.02051523  0.3951668 ]",-0.9785027564206394,,
6,COc1ccc(C[NH+]2CCC(C(=O)N(C)C(C)C)CC2)cc1OC,"[0, 1, 2, 3, 4]","[-0.36794138  0.5532205   1.2938974   0.6028876   0.04697797 -0.50411224
  0.5550631   0.7624339  -0.82552946 -0.5962445   0.3186703   1.1751746
 -0.14061354  0.13950455 -0.3241443   1.2914671  -0.28713343 -1.4015363
 -1.2186302   0.44328362  0.65730584  0.11236     0.28353018 -0.40296495
  0.7214933  -0.7000227  -0.25556967 -0.62215304  1.0757871  -0.51794815
  1.1654345  -1.021337   -0.3567242  -0.01205093  0.08623476 -1.3358234
  1.0938077   0.06974218  0.72766054 -0.16584158  0.40008923 -0.7002863
 -0.7624767   0.28469896 -0.25874138 -0.25905958 -0.15095457  0.3303699
 -0.56680393  0.40746433 -2.725629   -0.6615501  -1.3003311  -0.7997898
 -0.28214023 -0.01700299  0.45498168  0.33159     0.43151173 -0.45600128
  2.0544994   0.67679733  1.3406491  -0.3638692  -0.5887821  -0.2504359
 -0.0069764  -0.90175474  0.8840935  -0.03615291 -0.00527874  0.03762145
  0.3384351   0.21262464  0.33759415  0.15502799  0.20627344  0.21080114
 -0.28422523 -0.2908146   1.6350384  -0.00878143  0.10945674 -0.04065686
 -0.19582069  0.6131669  -1.9146018  -0.06869975 -0.05021842  0.46527925
  0.42806453  0.03884378  0.01504946  0.037839   -0.0608502   0.4183771
  0.6089956   0.1941265  -0.02483815  0.0098922   0.68235564  0.02616908
 -0.10626055  0.00529154 -0.09621862 -0.33489037 -0.7525182  -0.08521969
 -0.2572901   0.11110723  0.30073327  0.01414202  0.69910914 -0.11213595
 -0.2690798  -0.18340921  0.17551519  0.95013833  1.2857125  -0.74253035
 -0.6173238   0.15628012 -0.2576725  -0.36246926  0.13773233  0.14838353
  0.09828203  0.22762194]",-0.9872026744241547,,
1,CC[NH2+]C1C(Oc2ccccc2OC)CCC1(C)C,"[0, 1, 2, 3]","[ 1.70144010e+00  3.00249040e-01 -4.73173633e-02  3.62309545e-01
  1.40575454e-01  1.22860312e+00 -2.88053185e-01  4.55011427e-01
 -5.88524938e-01  2.38042176e-02 -1.56091070e+00  2.46934843e+00
 -2.54500484e+00  2.69717455e-01  9.27297354e-01  6.45673215e-01
 -7.32327938e-01 -1.22033370e+00 -1.06081271e+00 -4.43910152e-01
 -1.10200167e+00  1.15728974e+00 -6.12858653e-01 -1.64056242e+00
 -2.93933719e-01 -1.31361604e+00 -4.05792832e-01 -4.36011851e-01
 -1.32384813e+00  1.36678183e+00 -7.68089831e-01  6.25132561e-01
  3.54055524e-01 -2.68559366e-01 -1.15583301e+00  1.32991266e+00
  1.00709713e+00 -7.51061440e-01  6.53595448e-01  3.88860106e-02
  8.60713005e-01  1.48100287e-01  1.14319444e+00  4.53724980e-01
 -1.01682043e+00 -5.25057018e-01 -4.88885075e-01  2.36259609e-01
  2.21843928e-01  6.44932687e-01 -1.70827389e+00 -7.35885680e-01
 -1.52362096e+00 -9.40573573e-01  1.84383392e+00  8.55403394e-02
  4.37348843e-01  3.82138550e-01 -1.03405178e-01 -1.27347261e-02
  1.06623161e+00 -9.02257800e-01 -4.97642457e-01  1.50177062e-01
 -1.24510750e-01 -1.02580957e-01 -1.73764691e-01 -5.90304852e-01
  7.42690384e-01  1.05479479e+00 -1.78960770e-01 -7.95604736e-02
  1.14150834e+00 -1.71778917e-01  2.82858402e-01 -4.60442528e-03
 -4.06973749e-01  2.33055457e-01  1.00913428e-01 -5.51508069e-01
  1.15386558e+00 -4.38619852e-02  5.75241409e-02 -1.67443216e-01
 -2.06786752e-01  3.92754912e-01 -5.75843155e-02  6.32613152e-02
  6.82616830e-02 -1.69539928e-01 -1.37821591e+00  2.52643913e-01
 -2.03294344e-02  2.68694311e-02  8.89947295e-01  3.99572253e-01
 -1.18228614e-01  7.11840510e-01  5.64763248e-01 -2.58281827e-04
  1.48375177e+00  1.79510534e-01  4.48685512e-02 -2.34657481e-01
 -7.23605976e-02  1.02411819e+00  3.74503821e-01  1.56580135e-01
  3.21625590e-01  1.25978470e-01  8.77593577e-01  4.96705174e-02
  4.84824181e-03  6.97256923e-01  2.36913770e-01 -2.91116893e-01
  2.79052287e-01  7.53278911e-01  2.22783595e-01 -7.06860662e-01
  1.35347223e+00 -2.52497852e-01  7.54668117e-02  5.13693094e-02
  4.07788008e-02  4.36186731e-01  1.61518550e+00  3.43130320e-01]",-0.9629375438211718,,
23,Cc1cc(Br)cnc1N1CCCC1C[NH2+]C(C)C,"[0, 1, 2, 3]","[ 0.26394653  0.5494502   1.0511427   0.12756643 -0.01939343  2.032122
 -0.27148938 -0.27820897  0.7304109  -0.38989428 -1.0743934   0.5572849
 -1.0045853   0.23947504  0.23442042  1.3472447   0.07126358 -0.867598
 -0.1027192  -0.6971491  -0.13379258  0.19208097 -0.387671    0.60248554
 -0.3243945  -0.6074627   0.5105878  -0.6287334  -2.5947006   0.09156674
  0.22155526 -1.6046082   1.2502683  -0.29119727  0.2929475   2.1875641
  1.4173247  -0.01723699  0.6683182  -1.2201874  -0.33206776 -0.41059017
  1.6700993  -0.6532463  -1.194171    1.6100438  -1.5144656  -1.0277256
  0.336251    1.0629765  -0.8656736   0.40782914  0.26411724  0.11243399
 -1.1764163  -0.2805341  -2.2979321   0.39850473  0.02324677  0.16231152
  1.2600675  -0.2043695   0.8584941  -0.23792015 -1.0214738   0.1070905
  0.11514826  0.5377233  -0.78631055  0.05921838  0.0293679  -0.07563512
  0.17098987  0.38149172  0.01722291 -0.41811204  0.0751403  -0.1169408
  0.01581034 -0.23617156  1.2786803   0.03083856 -0.14204422 -0.18462606
 -0.4531445  -0.30134693  0.7541823  -0.10893557  0.09948364 -0.8862029
 -3.061255    0.46836436  0.2649703  -0.02619994  0.02442116  0.4550428
  0.11147271  0.3396997   0.17699337  0.11583573 -0.30858094  0.09664971
 -0.06923959  0.07714867 -0.23752508  0.8165621  -0.17597985  0.03849471
 -0.5167154  -0.07711791 -0.78732884  0.00702967 -0.96664697 -0.11648008
 -0.03293151 -0.11783481  0.28692403 -1.5002344   0.23821259 -0.25861168
  1.0504947  -0.31844503 -0.10168731 -0.22900243  0.10327118  0.3173836
 -0.11912942 -0.09224316]",-1.0319308579083228,,
41,CC(CCO)C[NH2+]C(C)c1nc2ccc(Cl)cc2n1C,"[0, 1, 2]","[ 3.09136331e-01  6.30118489e-01  1.46892786e-01  6.47889793e-01
  2.44625196e-01 -5.95539927e-01 -1.24696016e-01 -7.30860233e-01
  2.10736215e-01  9.15950775e-01  4.93379533e-02 -1.16103089e+00
 -3.89820069e-01  6.74291968e-01 -1.03451478e+00  2.01490298e-01
 -1.30323982e+00  1.22361302e+00 -3.75800312e-01  5.39701134e-02
  1.89561021e+00 -2.75435543e+00  9.43265140e-01  6.19740605e-01
 -1.82804465e-02  1.10962880e+00  4.53360051e-01 -3.80470783e-01
 -1.67568862e-01 -1.78628659e+00  9.54361796e-01  5.19456446e-01
 -1.71793056e+00 -2.90921181e-01 -6.42700553e-01 -2.37948090e-01
  5.47947049e-01 -4.47938949e-01  1.57360756e+00 -4.02561247e-01
  3.48214149e-01  8.38921785e-01  1.14831853e+00  3.33934665e-01
 -3.13788265e-01  6.69182181e-01 -1.20165586e+00  1.79185987e+00
  3.55481625e-01  7.31205940e-03 -1.02794230e-01  8.61532211e-01
 -2.33895540e+00 -5.33032417e-01  6.27606630e-01 -7.58028865e-01
  1.19359076e-01 -1.07315588e+00  8.82858455e-01 -6.86093509e-01
  2.01707900e-01  8.32850933e-01 -9.30786371e-01 -1.13086748e+00
  7.22150087e-01  2.18366280e-01 -1.63839236e-02 -1.02804458e+00
 -1.55126825e-01  4.53097783e-02 -2.12316558e-01  1.26569673e-01
 -9.45499539e-03  4.71547022e-02 -6.29540443e-01 -4.06932503e-01
 -6.12055063e-01 -1.24661639e-01  2.69804329e-01  3.17497253e-01
  1.41727340e+00 -7.77541101e-03 -2.18284801e-01 -5.96488416e-02
 -6.73905134e-01  2.71647036e-01 -3.58637094e-01  7.42999092e-03
 -1.09100625e-01 -3.74273598e-01  3.95981163e-01  1.68357015e-01
  5.49564362e-02 -7.54929148e-03 -3.41627300e-01  9.55037996e-02
  4.33962762e-01  1.06633298e-01  8.15767765e-01  2.82943428e-01
 -1.21706046e-01 -7.26375356e-02 -7.82668591e-04  3.56563479e-02
 -1.42886490e-03 -5.36184072e-01  1.76159525e+00  4.83925641e-02
 -9.89173353e-03 -2.73087174e-01  1.52824774e-01 -5.46465814e-02
 -4.86294746e-01 -2.78115451e-01 -8.10643807e-02  4.17743206e-01
  3.12562227e-01 -1.41818821e-03 -5.17394543e-01 -5.98870993e-01
  4.34546173e-01  8.52528736e-02  4.13089469e-02 -4.49002624e-01
 -5.40186465e-02  8.24407876e-01  2.59628385e-01  1.65851682e-01]",-1.3972077764193418,,
27,CC1CC[NH+](C)C(N(C)Cc2ccc(F)cc2OC(F)(F)F)C1,"[0, 1, 2]","[ 1.35959852e+00 -1.07786202e+00  6.59422338e-01  3.28219622e-01
 -2.85150647e-01  1.76575768e+00 -1.66778624e-01  1.42565846e+00
 -1.53026664e+00  6.79882765e-01  2.04047275e+00  1.78266501e+00
 -5.17452538e-01  6.75046444e-03 -9.38386202e-01 -2.05681562e-01
  1.79986060e-01 -8.34530830e-01 -2.05216742e+00  5.53075194e-01
  7.98039258e-01  2.55942726e+00  5.47041118e-01 -6.91170573e-01
  7.56935716e-01  1.50959921e+00 -9.51319218e-01 -1.92664564e-01
  1.83683634e-03  1.91948485e+00  5.39134026e-01  5.02008796e-01
  1.27784181e+00  3.34883571e-01 -6.14968240e-01 -6.97839916e-01
 -5.56310058e-01  3.16716254e-01  1.85479975e+00 -1.97454405e+00
 -2.76959515e+00 -1.85814917e+00 -1.91267633e+00 -8.73776078e-01
 -1.03557897e+00  1.11097670e+00 -5.36932468e-01  2.11332485e-01
 -1.99003994e-01 -3.67928326e-01  5.97470284e-01 -2.82662213e-01
 -1.11527801e+00 -1.22984123e+00 -2.07823515e-03  4.67023671e-01
  1.18907988e+00 -1.11400366e-01  1.16165376e+00 -4.50729489e-01
  2.74407721e+00 -8.91686738e-01 -6.09517843e-02  1.83191669e+00
  7.79369712e-01 -1.51570618e-01 -1.61309466e-01 -1.20830703e+00
 -6.06946230e-01 -1.05053043e+00  6.33515120e-02 -4.79412228e-02
  7.31585979e-01 -1.09539106e-01 -3.57415438e-01 -3.13244849e-01
 -1.49095789e-01 -4.39904034e-01  3.93608421e-01  5.91499448e-01
  1.02742243e+00 -3.01984847e-02 -9.26838964e-02  7.96154439e-02
 -2.37734509e+00  4.53578413e-01 -1.12556255e+00 -8.79481435e-03
 -1.71342045e-01 -3.06077838e-01  6.54581666e-01 -6.27133101e-02
 -4.72750962e-02 -2.68191576e-01  1.47620082e-01  2.59261340e-01
 -4.44895566e-01  1.33739486e-01  4.31012183e-01  3.52174699e-01
 -9.61482286e-01 -2.73804158e-01 -7.24810734e-02  3.11779290e-01
 -9.72893462e-03 -5.59014320e-01  9.45355833e-01 -2.74044648e-02
  2.37102613e-01 -3.61140549e-01 -4.80277836e-01 -2.01516300e-02
 -5.19244432e-01  1.45916700e-01  5.51103354e-02  1.08643889e-01
  2.13812977e-01  8.42136741e-01 -6.90636039e-01 -7.23105490e-01
 -4.36339110e-01 -4.88834381e-01  3.38157833e-01 -1.94776446e-01
 -1.24257758e-01  1.13795638e+00  1.50366902e+00  2.69468307e-01]",-1.4779641320885153,,
