smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
O=C(C[C@H]1C=CCC1)Nc1ccc(Br)c(Br)c1Br,35.0,,,crossover,[1],29.0,85.0,-0.14425621972069935
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)ccc(OC)c2O)on1,39.0,,,crossover,[1],17.0,86.0,0.7339219894001627
CCC(CC)c1cc(CNC(=O)NC2CCC3CCN(C(=O)C4(c5ccc(Cl)cc5)CCOCC4)C3(NC(C)=O)C2)on1,17.0,,,crossover,[1],7.0,87.0,-2.2650954832188157
CCCCC(=O)N1CCN(c2nc(-c3ccc(F)c(Cl)c3)cs2)CC1,22.0,,,crossover,[1],32.0,88.0,0.579957406405692
COc1cc(C(C)=O)ccc1F,25.0,,,crossover,[1],37.0,89.0,-0.5684605692608597
BrC1=CC(OC2=CC=C(Br)C(Br)=C2Br)=CC=C1,,,,initial,"[0, 1, 2, 3, 4]",,29.0,2.3074952436038347
[H]N=C=C(OC(=O)C1([H])C([H])(C([H])=C(Cl)Cl)C1(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(F)C(OC2=C([H])C([H])=C([H])C([H])=C2[H])=C1[H],,,,initial,"[0, 1]",,37.0,-0.23014621667994928
O=S(=O)(NCc1ccccc1Cl)c1cc(Cl)ccc1Cl,,,,initial,"[0, 1, 2]",,13.0,0.8280972346469394
CCCNC(=O)c1cccc(C(=O)Nc2ccc(Br)cc2)c1,,,,initial,"[0, 1, 2]",,34.0,0.9255232626823078
COc1ccc(-c2noc(-c3nnn(-c4ccc(C(C)C)cc4)c3C)n2)cc1,,,,initial,"[0, 1]",,14.0,0.46156575620113655
Clc1ccc(-c2nc(-c3ccncc3)no2)cc1Cl,,,,initial,"[0, 1]",,32.0,0.5569744373709582
O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)C1CCN(C(=O)c2cccs2)CC1,,,,initial,"[0, 1]",,44.0,0.35038633814085657
COc1ccc(NC(=O)/C=C/c2ccc(Cl)c([N+](=O)[O-])c2)cc1,,,,initial,"[0, 1]",,20.0,0.5152220646323162
C[C@@H](CCl)CCc1nc(-c2ccccc2)cs1,,,,initial,"[0, 1]",,28.0,0.08308006889125771
O=C1c2ccccc2C(=O)c2c(NC(=O)c3c(F)cccc3F)cccc21,,,,initial,"[0, 1]",,30.0,0.4040388716377079
CN(C)c1cccc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(N3C[C@@H]4C[C@H]4[C@@H]3C#N)c2Br)c1,70.0,18,ZINC000103525752,mutation,[2],,50.0,-0.6877427984444106
CCCNC(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1-c1csc(CC[C@@H](C)COC[C@H](C)[C@H](C)N)n1,78.0,65,ZINC000039244672,mutation,[2],,51.0,-0.5230416327196139
COc1ccc(N(C(=O)C=Cc2ccc(Cl)c([N+](=O)[O-])c2)C(=S)Nc2ccccc2Cl)cc1,20.0,32,ZINC000000164692,mutation,[2],,52.0,0.827259566859417
CCC[C@H](C)OC(=O)C(C)=C(C)c1ccc(-c2nc(C3CCN(C(=O)c4cccc(C)c4)CC3)no2)cc1Cl,53.0,78,ZINC000205621603,mutation,[2],,53.0,0.4386951659660982
CC(C)NCc1ccc(-c2c(Br)ccc(Oc3cccc(Br)c3)c2Br)cc1,29.0,67,ZINC000169907228,mutation,"[2, 3, 4, 5]",,54.0,2.215396387051772
CCCNC(=O)c1cccc(C(=O)Nc2ccc(N(N)[C@H](C)CCCO)cc2)c1,34.0,87,ZINC000104560063,mutation,[2],,55.0,-1.904102611210036
O=C(COc1ccc(F)cc1)c1ccc2sc(-c3cc([N-]S(=O)(=O)c4ccc([N+](=O)[O-])cc4)ccc3OC(=O)c3cccc(C(F)(F)F)c3)nc2c1,82.0,27,ZINC000100501727,mutation,"[2, 3]",,56.0,1.4954351206735796
Cc1nccn1-c1ccc(/C=C/c2c(Br)ccc(Oc3cccc(Br)c3)c2C#N)nn1,51.0,77,ZINC001240829434,mutation,[2],,57.0,0.22424130202962264
COc1ccc(NC(=O)C=Cc2cc([N+](=O)[O-])c(C#N)cc2-c2csc(CC[C@@H](C)CCl)n2)cc1,76.0,21,,mutation,[2],,58.0,-0.4431048276086496
Cc1c(Br)ccc2c(=O)n(-c3cc(C4(O)[C@H]5C[C@@H]5C(=O)[C@H]5C[C@H]54)c(Cl)cn3)c([C@H](C)Oc3ccccc3)nc12,65.0,81,ZINC000101048346,mutation,[2],,59.0,-2.251296363652616
C=Cc1nccnc1C(=O)c1ccc(Cl)cc1S(=O)(=O)NCc1ccccc1Cl,13.0,80,ZINC001240826703,mutation,[2],,60.0,-0.8861815244322386
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)ccc(OC)c2OC(=O)[C@@H](N)CC)on1,86.0,24,ZINC000036827664,mutation,[2],,61.0,-0.8453437179814282
Cc1c(Cl)c(-c2onc3c2CCC3)cc(-c2nc(-c3ccncc3)no2)c1NC(=O)c1cc([N+](=O)[O-])ccc1N(C)C,73.0,69,ZINC000098179339,mutation,[2],,62.0,-0.22896911889896945
[C-]#[N+][C@H](C)c1ccc(-c2ccc(C3OC3C(=O)Nc3ccc(OC)cc3)cc2[N+](=O)[O-])cc1,55.0,3,,mutation,[2],,63.0,-1.2100557104568175
O=C1c2ccccc2C(=O)c2c1cccc2N(C(=O)NCc1cccc(F)c1)C(=O)c1c(F)cccc1F,30.0,31,ZINC000002389319,mutation,[2],,64.0,0.06703521170059196
Clc1ccc(-c2nc(-c3ccncc3)no2)cc1C1=C(c2cnc3ocnc3c2)CNC1,32.0,78,ZINC001243111755,mutation,[2],,65.0,-1.362628969438812
COC(=O)C1=C(c2cc(OC(=O)c3cc4cnn(C(C)C)c4nc3C)c(OC(C)C(=O)Nc3ccc(OC)cc3OC)cc2C(C)=O)[C@H]2CC[C@H]1C2,83.0,78,ZINC000100238212,mutation,[2],,66.0,-2.068126560509806
CCOC(=O)c1ccc(CNC(=O)N(C(=O)C2CCN(C(=O)c3cccs3)CC2)c2nnc(COc3ccc(Cl)cc3)s2)cc1,44.0,31,ZINC000065335478,mutation,[2],,67.0,-0.011662577254110656
Cc1cccc(N(C(=O)[C@H](C)N(C(=O)N[C@H]2CCC[C@@H]2OCc2ccccc2)c2cccc(F)c2C)c2ncnc(N)c2N)c1C,59.0,18,ZINC000000967452,mutation,[2],,68.0,-1.4599239415293717
CCCCC(=O)N1CCN(c2nc(-c3ccc(F)c(C(=O)[C@H](C=NOC)C(C)C)c3)cs2)CC1,88.0,80,ZINC000387873530,mutation,[2],,69.0,-1.3060581264059261
COc1c(F)cc(NC(=O)c2cccc(N(C)C)c2)c(Br)c1Br,70.0,,,crossover,[2],20.0,70.0,-0.17816046493302506
Cc1cc(Oc2cccc(Br)c2)c(Br)c(Br)c1Br,29.0,,,crossover,"[2, 3]",65.0,71.0,1.3071149043910673
CCCN(C(=O)C1=COCC1)C(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1-c1csc(CC[C@@H](C)CCl)n1,78.0,,,crossover,[2],54.0,72.0,0.07992258304957678
Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,65.0,,,crossover,"[2, 3, 4]",29.0,73.0,1.3542806177317879
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)cc(Br)c(OC)c2O)on1,34.0,,,crossover,[2],86.0,74.0,0.3068668380914904
CCCNC(=O)c1cc(C(=O)Nc2ccc(Br)cc2)ccc1-c1ccc(C=CC(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],55.0,,,crossover,"[2, 3]",78.0,75.0,1.3132122731506257
COc1ccc(NC(=O)C=Cc2cc(Cl)c(Cl)cc2-c2csc(CC[C@@H](C)CCl)n2)cc1,76.0,,,crossover,[2],53.0,76.0,0.9336023086505959
COc1ccc(NC(=O)C(C)Oc2cc(C(C)=O)c(Cl)cc2OC(=O)c2cc3cnn(C(C)C)c3nc2C)c(OC)c1,13.0,,,crossover,[2],83.0,77.0,-0.44365969823392204
COc1ccc(NC(=O)[C@@H](C)Oc2ccc(Oc3cccc(Br)c3)c(C#N)c2Br)c(OC)c1,51.0,,,crossover,[2],77.0,78.0,0.3476976576092743
C[C@H](Oc1ccccc1)C1=NC2C(C(=O)N3CCC(c4noc(-c5ccc(Cl)c(Cl)c5)n4)CC3)C(Br)CCC2(C)C(=O)N1c1cc(Cl)c(Cl)cn1,53.0,,,crossover,[2],65.0,79.0,-0.28250788343264244
CCC(CC)c1cc(CNC(=O)Nc2c(C=CC(=O)c3ccc(C)cc3)ccc(OC(C)c3nc4c(C)c(Br)ccc4c(=O)n3-c3cc(Cl)c(Cl)cn3)c2O)on1,86.0,,,crossover,"[2, 3]",65.0,80.0,1.5159419451959901
CCCNC(=O)C12CC(C(=O)COc3ccc(F)cc3)CCC1SC(c1cc([N-]S(=O)(=O)c3ccc([N+](=O)[O-])cc3)ccc1O)=N2,82.0,,,crossover,[2],34.0,81.0,-2.6987504160596285
COc1cc(-c2nc(-c3ccncc3)no2)c(NC(=O)C(C)Oc2cc(C(C)=O)c(Cl)cc2OC(=O)c2cc3cnn(C(C)C)c3nc2C)c(OC)c1Cl,73.0,,,crossover,[2],83.0,82.0,-0.076702780368614
CN(C)c1cccc(C(=O)Nc2ccc(OC(F)F)c(F)c2)c1,14.0,,,crossover,[2],74.0,83.0,-0.26522387526099855
CCCCC(=O)N1CCN(c2nc(-c3ccc(F)c(Cl)c3F)cs2)CC1,88.0,,,crossover,[2],30.0,84.0,-0.25103679480278485
Cc1cccc(NC(=O)[C@H](C)N(C(=O)N[C@H]2CCC[C@@H]2OCc2ccccc2)c2cccc(F)c2C)c1C,30.0,,,crossover,[2],59.0,85.0,-0.4046540706763997
O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)C1CCN(C(=O)c2cccs2)CC1,44.0,,,crossover,[2],64.0,86.0,-0.24110970112377728
