smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
O=C(CCc1ccco1)OCCCc1n~c2nc(O)nc(O)c2n1-c1ccoc1,67.0,38,ZINC001173932926,mutation,[3],,100.0,-0.7595787144165946
CN(N)C1=NCCN1C(=O)C(F)(F)F,50.0,23,ZINC000100009001,mutation,[3],,101.0,-2.0048553468890296
NC(=O)OC1CN(c2ccc(Cl)nc2)C1,72.0,87,ZINC000083824188,mutation,[3],,102.0,0.16063581496708013
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=O)O[C@H](C)CC)N2C)ccc(OC)c1OC,56.0,12,ZINC000002584543,mutation,[3],,103.0,0.6449504395631482
COc1ccc(C=NNC(=O)c2cc(C)nn2C)c(C(N)=O)c1OC,62.0,11,,mutation,[3],,104.0,-0.20272235451637244
CC(C)CS(=O)(=O)N1CCC(SC(=O)CCCCC(=O)N(C(=O)CO)C(=O)NC2CC2)CC1,55.0,23,ZINC000001673022,mutation,[3],,105.0,-0.37690214778143216
O=C(CCc1ccco1)N1C[C@H](F)[C@H](O)C1,78.0,23,ZINC000084239379,mutation,[3],,106.0,-0.8819800790312832
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=O)N(C(=O)Nc1ccc(F)cc1C(F)(F)F)c1ccc(Cl)cn1)c1cccs1,51.0,31,ZINC000002568130,mutation,"[3, 4]",,107.0,1.8282447651131193
O=C(CCCO)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,73.0,12,ZINC000039475312,mutation,"[3, 4, 5]",,108.0,1.871738649924403
O=C(CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)NC(=O)NC1CC1,54.0,87,ZINC001250032845,mutation,"[3, 4, 5]",,109.0,2.295590598003361
Cc1cc(-n2nc([C@H]3CCCOC3)nc2CCCOC(=O)CCc2ccco2)nnc1C,53.0,18,ZINC000054930889,mutation,[3],,110.0,0.7312084325809847
COc1ccc2c(C)c(NC(=S)N(C(=O)[C@H]3C[C@@H]3F)c3c(C(=O)CSc4nnnn4-c4ccccc4C)c(=O)n(C)c(=O)n3C)c(=O)oc2c1,58.0,23,ZINC001263334363,mutation,[3],,111.0,-0.5037599732151146
COC(=O)CCCN([C@@H](C)CO)S(=O)(=O)C1CC1,8.0,72,ZINC000070909376,mutation,[3],,112.0,-1.2546467952901912
Cc1ccccc1-n1nnnc1SCC(=CCNc1cccnc1C)c1c(NC(=O)OCCF)n(C)c(=O)n(C)c1=O,52.0,12,ZINC000002040572,mutation,[3],,113.0,0.5027384214555162
Cc1ccccc1-n1nnnc1SCC(=CCN(C(=O)c1ccccc1)c1cccnc1C)c1c(N)n(C)c(=O)n(C)c1=O,75.0,26,ZINC000114146763,mutation,[3],,114.0,0.9395943811744061
CC1=C(OC(=O)CCCN=[N+]=[N-])[C@@H](C)OC1=O,52.0,24,ZINC000169611425,mutation,[3],,115.0,-0.6670446928791104
CCN(C(=O)N(CCc1cccc(OC(C)(C)C)n1)[C@@H]1C=CS(=O)(=O)C1)C(c1ncon1)c1cnn(C)c1C,64.0,18,ZINC000003865974,mutation,[3],,116.0,-0.6000247665445909
CC(C)Nc1nc(Nc2ccc(N(C)CCC[C@H](C)C(=O)O)c(C#N)c2)nc(=O)[nH]1,77.0,18,ZINC000004262393,mutation,[3],,117.0,0.12416435939835237
CCOC(=O)c1cc(CC)sc1NC(=S)N(C(=N)C(F)(F)F)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,85.0,32,ZINC000002537448,mutation,"[3, 4]",,118.0,1.610925742595783
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C(=O)Cc1nccc(N)n1,63.0,80,ZINC000039052857,mutation,[3],,119.0,-0.1861808550481086
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,78.0,,,crossover,"[3, 4]",56.0,120.0,1.1893956522015128
O=C(COC(=O)CCCO)Nc1ccc(Cl)cn1,73.0,,,crossover,[3],65.0,121.0,0.671144364277714
Cc1ccccc1-n1nnnc1SCC(=O)c1c(NC2CC(C(N)=O)CCN2S(=O)(=O)CC(C)C)n(C)c(=O)n(C)c1=O,55.0,,,crossover,[3],54.0,122.0,-2.1544755507392104
O=C(COC(=O)CCCOC(=O)C(F)(F)F)Nc1ccc(Cl)cn1,50.0,,,crossover,"[3, 4]",73.0,123.0,1.180921748029159
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,56.0,,,crossover,"[3, 4]",70.0,124.0,1.1893956522015128
O=C(CCc1ccco1)OCCCc1nc([C@H]2CCCOC2)n[nH]1,53.0,,,crossover,[3],55.0,125.0,0.4285981201694111
COc1ccc2c(C)c(NC(=S)Nc3c(C(=O)CSc4nnnn4-c4ccccc4C)c(=O)n(C)c(=O)n3C)c(=O)oc2c1,58.0,,,crossover,[3],54.0,126.0,0.5519032856692678
COC1CCC(C=NNC(=O)c2cc(C)nn2C)C(C(=O)N=[N+]=[N-])(n2nnnc2SCC(=CCNc2cccnc2C)c2c(N)n(C)c(=O)n(C)c2=O)C1OC,62.0,,,crossover,[3],52.0,127.0,-3.1207374381206643
Cc1ccccc1-n1nnnc1SCC(=CCNC1C(C)NCCC1SC(=O)CCCCC(=O)NC(=O)NC1CC1)c1c(N)n(C)c(=O)n(C)c1=O,52.0,,,crossover,[3],54.0,128.0,-1.8896608427021935
CCCCCC(=O)OC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,8.0,,,crossover,[3],56.0,129.0,0.7195947730689397
Cc1ccccc1-n1nnnc1SCC(=CCNC1C(C)NCCC1SC(=O)CCCCC(=O)NC(=O)NC1CC1)c1c(N)n(C)c(=O)n(C)c1=O,54.0,,,crossover,[3],75.0,130.0,-1.8896608427021935
COC(=O)CCCN=[N+]=[N-],52.0,,,crossover,[3],54.0,131.0,0.10294712460543465
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)c(-n2nnnc2SCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)c1C#N,63.0,,,crossover,[3],73.0,132.0,-2.118366244728786
COC1CCC(C=NNC(=O)c2cc(C)nn2C)C(C(=O)N=[N+]=[N-])(n2nnnc2SCC(=CCNc2cccnc2C)c2c(N)n(C)c(=O)n(C)c2=O)C1OC,75.0,,,crossover,[3],62.0,133.0,-3.1207374381206643
CCN(C(=O)NCCc1cccc(OC(C)(C)C)n1)C(c1ncon1)c1cnn(C)c1C,64.0,,,crossover,[3],63.0,134.0,0.1900689655807915
COc1ccc(C=NNC(=O)c2cc(C)nn2C)c(C(=O)NC(=O)C(F)CCCC(=O)SC2CCN(S(=O)(=O)CC(C)C)CC2)c1OC,71.0,,,crossover,[3],55.0,135.0,-0.1722165836834253
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C#N,77.0,,,crossover,[3],54.0,136.0,0.10713241524127914
